L10461	[[3, 2, 2, 8, 2], [5, 4, 2, 0, 4], [3, 6, 2, 8, 6]]
L10462	[[1, 4, 3, 7, 4], [1, 5, 4, 7, 5], [1, 6, 5, 7, 6], [1, 3, 1, 7, 3]]
L10463	[[2, 2, 1, 6, 2], [6, 3, 1, 2, 3], [8, 4, 3, 8, 0], [0, 4, 3, 0, 0], [4, 5, 2, 0, 5], [4, 6, 4, 8, 6], [4, 7, 5, 0, 7]]
L10466	[[2, 0, 1, 2, 5], [5, 0, 1, 5, 5], [8, 0, 1, 8, 5], [1, 7, 1, 1, 1], [4, 7, 3, 4, 1], [7, 7, 4, 7, 1]]
L10468	[[0, 2, 2, 0, 7], [2, 0, 2, 2, 7], [6, 0, 2, 6, 7], [8, 2, 2, 8, 7], [4, 8, 2, 4, 0]]
L10469	[[0, 0, 1, 0, 7], [0, 8, 1, 7, 8], [8, 8, 1, 8, 2], [8, 1, 1, 1, 1]]
L10471	[[5, 1, 4, 8, 1], [5, 2, 4, 8, 2], [5, 3, 4, 8, 3], [5, 4, 4, 8, 4], [5, 5, 4, 8, 5], [5, 6, 4, 8, 6], [5, 7, 4, 8, 7], [5, 8, 4, 8, 8]]
L10473	[[0, 1, 1, 8, 1], [8, 2, 2, 0, 2], [0, 3, 2, 8, 3], [0, 5, 3, 8, 5], [8, 6, 4, 0, 6], [0, 7, 4, 8, 7], [8, 4, 3, 0, 4]]
L10476	[[1, 3, 5, 1, 6], [7, 3, 5, 7, 6], [6, 3, 4, 6, 6], [2, 3, 4, 2, 6]]
L10479	[[7, 4, 5, 7, 7], [1, 4, 5, 1, 7], [8, 3, 5, 8, 6], [0, 3, 5, 0, 6], [4, 7, 5, 4, 1], [2, 3, 4, 2, 6], [6, 3, 4, 6, 6]]
L10481	[[0, 3, 1, 8, 3], [8, 5, 2, 0, 5], [0, 7, 3, 8, 7]]
L10485	[[1, 2, 1, 7, 2], [1, 4, 2, 7, 4], [1, 6, 3, 7, 6], [1, 8, 4, 7, 8]]
L10488	[[2, 1, 1, 2, 7], [6, 1, 2, 6, 7], [3, 7, 3, 3, 1], [5, 7, 4, 5, 1], [4, 1, 5, 4, 7]]
L10493	[[0, 8, 1, 3, 8], [8, 8, 1, 5, 8], [4, 8, 2, 4, 0], [1, 6, 3, 1, 4], [7, 6, 3, 7, 4]]
L10495	[[4, 1, 1, 4, 8], [3, 3, 2, 3, 8], [5, 3, 2, 5, 8], [2, 5, 3, 2, 8], [6, 5, 3, 6, 8]]
L10497	[[1, 3, 2, 1, 1], [1, 5, 2, 1, 7], [0, 3, 2, 0, 1], [0, 5, 2, 0, 7], [7, 3, 2, 7, 1], [7, 5, 2, 7, 7], [8, 3, 2, 8, 1], [8, 5, 2, 8, 7]]
L10499	[[3, 3, 1, 3, 7], [6, 3, 1, 6, 7], [3, 1, 3, 6, 1], [6, 2, 4, 3, 2], [4, 8, 2, 4, 3], [5, 8, 2, 5, 3]]
L10502	[[1, 1, 3, 1, 7], [7, 1, 3, 7, 7], [3, 1, 2, 3, 7], [5, 1, 2, 5, 7]]
L10504	[[2, 8, 3, 2, 0], [6, 8, 3, 6, 0], [1, 8, 4, 1, 0], [7, 8, 4, 7, 0], [0, 8, 5, 0, 0], [8, 8, 5, 8, 0]]
L10510	[[0, 5, 3, 8, 5], [0, 6, 3, 8, 6], [0, 7, 3, 8, 7], [5, 8, 5, 5, 0], [6, 8, 5, 6, 0], [7, 8, 5, 7, 0], [8, 8, 5, 8, 0]]
L10514	[[5, 8, 1, 5, 0], [6, 0, 1, 6, 8], [7, 8, 1, 7, 0], [8, 0, 1, 8, 8]]
L10520	[[0, 6, 1, 8, 6], [8, 3, 1, 0, 3]]
L10525	[[5, 4, 1, 0, 4], [5, 8, 5, 0, 8], [5, 6, 3, 0, 6], [2, 5, 2, 7, 5], [2, 7, 4, 7, 7]]
L10529	[[6, 1, 3, 6, 3], [7, 1, 3, 7, 3], [8, 1, 3, 8, 3], [3, 1, 1, 3, 3], [4, 1, 1, 4, 3], [5, 1, 1, 5, 3], [0, 1, 2, 0, 3], [1, 1, 2, 1, 3], [2, 1, 2, 2, 3], [3, 5, 2, 3, 8], [4, 5, 2, 4, 8], [5, 5, 2, 5, 8], [2, 5, 3, 2, 8], [1, 5, 3, 1, 8], [0, 5, 3, 0, 8], [6, 5, 4, 6, 8], [7, 5, 4, 7, 8], [8, 5, 4, 8, 8]]
L10535	[[2, 2, 1, 8, 2], [2, 4, 2, 8, 4], [2, 6, 3, 8, 6]]
L10539	[[4, 0, 5, 4, 8], [0, 5, 5, 8, 5], [8, 4, 5, 0, 4]]
L10547	[[3, 4, 2, 3, 1], [5, 4, 2, 5, 1]]
L10550	[[5, 2, 5, 8, 2], [5, 3, 5, 8, 3], [5, 4, 5, 8, 4], [5, 5, 5, 8, 5], [5, 6, 5, 8, 6], [5, 7, 5, 8, 7], [5, 8, 5, 8, 8]]
L10552	[[0, 6, 1, 8, 6], [0, 7, 1, 8, 7], [0, 8, 1, 8, 8]]
L10559	[[3, 6, 3, 0, 6], [5, 6, 3, 8, 6], [3, 2, 2, 0, 2], [5, 2, 2, 8, 2], [3, 7, 4, 0, 7], [5, 7, 4, 8, 7]]
L10581	[[0, 1, 1, 0, 8], [8, 1, 1, 8, 8]]
L10595	[[1, 0, 2, 1, 5], [7, 0, 2, 7, 5], [0, 0, 2, 0, 6], [8, 0, 2, 8, 6], [5, 8, 5, 8, 8], [3, 8, 5, 0, 8], [3, 7, 4, 0, 7], [5, 7, 4, 8, 7]]
L10599	[[3, 0, 1, 3, 3], [4, 0, 1, 4, 3], [5, 0, 1, 5, 3], [2, 2, 1, 2, 0]]
L10612	[[3, 6, 2, 5, 6], [2, 7, 3, 6, 7], [1, 8, 4, 7, 8]]
L10619	[[4, 8, 1, 4, 0], [3, 8, 1, 3, 0], [5, 8, 1, 5, 0]]
L10620	[[1, 2, 3, 1, 5], [2, 2, 3, 2, 5], [6, 2, 3, 6, 5], [7, 2, 3, 7, 5]]
L10633	[[4, 8, 3, 4, 0]]
L10653	[[3, 2, 2, 3, 6], [5, 2, 2, 5, 6], [1, 6, 3, 1, 2], [7, 6, 3, 7, 2]]
L10683	[[3, 2, 3, 3, 8], [5, 2, 3, 5, 8]]
L10692	[[4, 5, 1, 4, 3], [3, 8, 1, 3, 3], [5, 8, 1, 5, 3], [6, 8, 2, 6, 3], [2, 8, 2, 2, 3], [7, 8, 3, 7, 3], [1, 8, 3, 1, 3], [8, 8, 4, 8, 3], [0, 8, 4, 0, 3]]
L10721	[[0, 6, 2, 8, 6], [8, 7, 2, 0, 7]]
L10768	[[2, 6, 1, 2, 3], [1, 4, 1, 1, 1], [7, 4, 1, 7, 1], [1, 6, 1, 1, 0], [7, 6, 1, 7, 0], [0, 8, 1, 0, 0], [8, 8, 1, 8, 0]]
L10776	[[1, 3, 4, 1, 6], [7, 3, 4, 7, 6], [2, 3, 3, 2, 6], [6, 3, 3, 6, 6]]
L10781	[[7, 7, 1, 7, 1], [8, 0, 2, 8, 6], [6, 0, 2, 6, 6]]
L10786	[[6, 4, 3, 6, 8], [8, 4, 1, 8, 8], [0, 4, 1, 0, 0], [7, 4, 5, 7, 8], [8, 0, 1, 8, 3], [1, 4, 1, 1, 0]]
L10803	[[1, 1, 1, 1, 7], [7, 1, 1, 7, 7]]
L10814	[[0, 4, 1, 6, 4], [0, 5, 3, 6, 5], [0, 6, 5, 6, 6]]
L10855	[[1, 1, 5, 1, 7], [7, 1, 5, 7, 7], [2, 2, 5, 2, 6], [6, 2, 5, 6, 6], [0, 0, 5, 0, 3], [0, 4, 5, 0, 8], [8, 0, 5, 8, 3], [8, 4, 5, 8, 8]]
L10877	[[7, 7, 1, 7, 3], [0, 7, 2, 8, 7]]
L10929	[[3, 7, 5, 0, 7], [3, 6, 5, 0, 6], [3, 5, 5, 0, 5], [3, 4, 5, 0, 4], [3, 3, 5, 0, 3], [3, 2, 5, 0, 2], [3, 1, 5, 0, 1], [3, 0, 1, 0, 0], [8, 7, 3, 8, 3], [3, 8, 4, 0, 8]]
L10944	[[0, 1, 3, 0, 7], [8, 1, 3, 8, 7], [1, 7, 3, 7, 7]]
L10946	[[8, 8, 1, 8, 0]]
L10953	[[8, 7, 3, 8, 0], [0, 7, 3, 0, 0]]
L10964	[[0, 8, 1, 0, 0], [1, 8, 1, 1, 0], [2, 8, 1, 2, 0], [3, 8, 1, 3, 0], [4, 8, 1, 4, 0]]
L10965	[[5, 1, 5, 5, 8], [6, 1, 5, 6, 8], [7, 1, 5, 7, 8], [8, 1, 5, 8, 8], [5, 3, 3, 5, 0], [6, 3, 3, 6, 0], [7, 3, 3, 7, 0], [8, 3, 3, 8, 0]]
L10971	[[0, 2, 1, 0, 8], [4, 2, 4, 4, 8], [6, 2, 3, 6, 8], [2, 2, 3, 2, 8], [8, 2, 2, 8, 8]]
L10979	[[4, 5, 5, 4, 8], [5, 5, 4, 5, 8], [3, 5, 4, 3, 8], [6, 5, 3, 6, 8], [2, 5, 3, 2, 8], [7, 5, 2, 7, 8], [8, 5, 1, 8, 8], [1, 5, 1, 1, 8], [0, 5, 1, 0, 8]]
L10993	[[1, 0, 1, 1, 2], [7, 0, 1, 7, 2], [7, 3, 3, 7, 5], [1, 3, 3, 1, 5], [7, 6, 5, 7, 8], [1, 6, 5, 1, 8]]
L10999	[[3, 8, 4, 0, 8], [5, 8, 4, 8, 8], [5, 7, 3, 8, 7], [3, 7, 3, 0, 7], [2, 2, 2, 2, 8], [6, 2, 2, 6, 8]]
L11000	[[8, 3, 1, 0, 3]]
L11005	[[0, 1, 1, 0, 8], [1, 1, 1, 1, 8]]
L11006	[[4, 0, 2, 4, 6]]
L11020	[[2, 3, 3, 2, 8], [6, 3, 3, 6, 8]]
L11036	[[4, 1, 4, 4, 8]]
L11044	[[4, 4, 2, 7, 4], [3, 5, 3, 6, 5], [2, 6, 4, 5, 6], [1, 7, 5, 4, 7], [0, 8, 5, 3, 8]]
L11050	[[8, 7, 2, 1, 7], [8, 8, 1, 1, 8], [8, 5, 2, 1, 5], [8, 6, 2, 1, 6]]
