L 677	[1, 2, 3, 4]
L1125	[1, 2, 3, 4]
L4224	[1, 2, 3, 4]
L4289	[1, 2, 3, 4]
L6666	[1, 2, 3, 4]
L8645	[0, 1, 2, 4]
L8772	[0, 1, 2, 3, 5]
L8870	[0, 2, 3, 4]
L9000	[1, 2, 3, 5]
L9001	[2, 3, 4, 5]
L9004	[2, 3, 4, 5]
L9005	[0, 4, 5]
L9008	[0, 3, 4, 5]
L9009	[1, 3, 4, 5]
L9010	[0, 2, 4]
L9011	[2, 3, 4, 5]
L9012	[1, 2, 3, 4]
L9013	[0, 1, 2, 5]
L9014	[0, 2, 3, 5]
L9015	[1, 3, 4, 5]
L9016	[0, 3, 4, 5]
L9017	[0, 1, 3, 5]
L9018	[2, 3, 4, 5]
L9020	[0, 2, 3, 4]
L9021	[0, 1, 5]
L9022	[0, 3, 4, 5]
L9023	[1, 2, 3, 4, 5]
L9024	[1, 2, 3, 4]
L9025	[2, 3, 4, 5]
L9026	[1, 2, 3, 5]
L9027	[0, 1, 2, 3, 5]
L9029	[1, 2, 4, 5]
L9031	[1, 2, 3, 4]
L9032	[0, 1, 3, 5]
L9033	[1, 2, 3, 5]
L9034	[0, 1, 4, 5]
L9035	[0, 1, 2, 3, 5]
L9036	[1, 2, 4, 5]
L9037	[1, 2, 3, 4]
L9038	[0, 1, 4, 5]
L9039	[0, 1, 3, 5]
L9040	[0, 1, 3, 4]
L9041	[0, 2, 4, 5]
L9042	[1, 3, 4, 5]
L9043	[0, 1, 4, 5]
L9044	[0, 2, 3, 5]
L9045	[0, 1, 3, 5]
L9046	[1, 2, 3, 5]
L9047	[2, 3, 4, 5]
L9048	[0, 3, 4, 5]
L9050	[0, 2, 4, 5]
L9051	[0, 2, 3, 5]
L9052	[0, 1, 2, 4, 5]
L9053	[1, 3, 4, 5]
L9054	[2, 3, 4, 5]
L9055	[0, 1, 3, 4]
L9057	[1, 2, 3, 4]
L9058	[0, 2, 4, 5]
L9059	[0, 3, 4, 5]
L9060	[0, 1, 3, 5]
L9062	[0, 1, 4, 5]
L9063	[0, 1, 3, 4]
L9065	[2, 3, 4, 5]
L9066	[2, 3, 4, 5]
L9067	[0, 1, 2, 4]
L9069	[0, 2, 4, 5]
L9070	[0, 3, 4, 5]
L9071	[1, 2, 3, 4]
L9073	[2, 3, 4, 5]
L9074	[1, 3, 4, 5]
L9075	[0, 2, 3, 4]
L9077	[0, 1, 3, 5]
L9078	[0, 1, 3, 4]
L9079	[0, 1, 4, 5]
L9080	[1, 3, 4, 5]
L9081	[1, 2, 3]
L9082	[0, 1, 3, 5]
L9083	[0, 2, 3, 4, 5]
L9085	[0, 2, 3, 4]
L9087	[0, 2, 4, 5]
L9088	[0, 2, 4]
L9090	[0, 2, 4, 5]
L9091	[2, 3, 5]
L9092	[1, 2, 4, 5]
L9094	[1, 2, 3, 5]
L9096	[0, 1, 2, 4]
L9097	[0, 1, 4, 5]
L9098	[0, 2, 3, 5]
L9099	[1, 2, 4, 5]
L9100	[1, 3, 4, 5]
L9101	[1, 2, 3, 4]
L9102	[0, 1, 2, 5]
L9103	[0, 1, 3, 4]
L9104	[1, 2, 3, 5]
L9105	[0, 1, 2, 4]
L9106	[1, 2, 4, 5]
L9107	[1, 2, 3, 5]
L9108	[0, 1, 3, 4]
L9109	[0, 1, 2, 5]
L9110	[0, 1, 3, 5]
L9111	[1, 3, 4, 5]
L9112	[0, 1, 2, 4, 5]
L9113	[0, 1, 3, 4, 5]
L9114	[0, 1, 3, 5]
L9115	[1, 2, 3, 5]
L9116	[1, 2, 3, 5]
L9117	[0, 1, 2, 4]
L9118	[0, 1, 3, 4, 5]
L9120	[1, 3, 4, 5]
L9122	[1, 2, 3, 5]
L9123	[1, 2, 3, 4, 5]
L9124	[1, 2, 3, 5]
L9125	[0, 1, 3, 5]
L9129	[0, 1, 3, 5]
L9137	[1, 2, 3, 5]
L9140	[0, 2, 3, 5]
L9141	[0, 2, 3, 5]
L9142	[0, 1, 3, 5]
L9143	[1, 3, 4, 5]
L9144	[0, 1, 3, 4, 5]
L9145	[0, 1, 2, 5]
L9147	[0, 1, 2, 4, 5]
L9148	[0, 1, 2, 3, 5]
L9149	[1, 2, 3, 4, 5]
L9150	[0, 1, 3, 4, 5]
L9151	[0, 1, 2, 3, 5]
L9152	[0, 1, 3, 5]
L9153	[1, 3, 4, 5]
L9154	[0, 2, 3, 5]
L9155	[0, 1, 2, 4]
L9158	[0, 2, 3, 5]
L9161	[0, 1, 3, 5]
L9166	[0, 2, 3, 5]
L9167	[0, 1, 3, 4]
L9168	[0, 2, 3, 5]
L9169	[0, 3, 4, 5]
L9170	[0, 1, 2, 3, 5]
L9171	[0, 2, 3, 5]
L9172	[1, 2, 3, 4, 5]
L9173	[0, 1, 2, 3, 5]
L9174	[0, 1, 2, 3, 5]
L9175	[1, 2, 3, 4, 5]
L9176	[0, 1, 3, 4, 5]
L9177	[0, 1, 3, 5]
L9178	[0, 2, 3, 4, 5]
L9179	[1, 2, 3, 4]
L9180	[0, 1, 3, 5]
L9181	[0, 1, 3, 4]
L9182	[0, 1, 4, 5]
L9183	[0, 1, 2, 5]
L9184	[1, 2, 3, 5]
L9185	[0, 2, 3, 5]
L9186	[0, 1, 3, 5]
L9187	[0, 1, 2, 3, 5]
L9199	[0, 1, 3, 5]
L9201	[1, 2, 3, 5]
L9202	[0, 1, 3, 4, 5]
L9203	[1, 2, 3, 4]
L9204	[0, 1, 2, 4, 5]
L9205	[0, 1, 3, 4, 5]
L9206	[0, 2, 3, 5]
L9207	[1, 2, 3, 4, 5]
L9208	[1, 2, 3, 5]
L9209	[0, 1, 3, 4, 5]
L9210	[0, 1, 3, 5]
L9211	[0, 1, 2, 3, 5]
L9212	[0, 1, 4, 5]
L9213	[0, 1, 4, 5]
L9214	[0, 1, 4, 5]
L9215	[0, 1, 3, 5]
L9220	[0, 1, 3, 5]
L9221	[0, 1, 2, 3, 5]
L9222	[0, 1, 2, 4]
L9226	[0, 1, 2, 5]
L9231	[0, 1, 3, 4, 5]
L9232	[0, 1, 3, 5]
L9233	[0, 1, 3, 5]
L9234	[0, 1, 4, 5]
L9235	[0, 1, 3, 4]
L9236	[0, 1, 3, 4, 5]
L9237	[0, 1, 3, 4, 5]
L9238	[0, 1, 3, 4, 5]
L9239	[0, 1, 3, 5]
L9240	[1, 2, 3, 5]
L9241	[0, 1, 3, 4, 5]
L9242	[0, 1, 4, 5]
L9243	[0, 1, 3, 4]
L9244	[0, 1, 2, 4]
L9245	[1, 2, 3, 5]
L9252	[0, 1, 2, 4]
L9262	[1, 3, 4, 5]
L9264	[1, 2, 3, 5]
L9265	[0, 1, 3, 5]
L9266	[0, 2, 4, 5]
L9267	[2, 3, 4, 5]
L9268	[1, 2, 3, 4, 5]
L9270	[0, 1, 3, 5]
L9272	[1, 2, 3, 4]
L9273	[1, 2, 3, 4, 5]
L9274	[0, 1, 2, 4]
L9275	[0, 1, 2, 3, 5]
L9276	[0, 1, 4, 5]
L9285	[0, 1, 2, 3, 5]
L9291	[1, 3, 4, 5]
L9292	[0, 1, 3, 4, 5]
L9294	[0, 1, 4, 5]
L9295	[0, 1, 2, 3, 5]
L9296	[0, 1, 3, 4]
L9297	[1, 2, 3, 4, 5]
L9298	[0, 3, 4, 5]
